ts,open,high,low,close,volume
1769106300,89546.5,89551.9,89495.1,89501.9,34.579
1769106360,89501.9,89517.9,89480.6,89509.7,23.463
1769106420,89509.7,89572.1,89503.1,89563.8,20.363
1769106480,89563.8,89572.3,89541.5,89562.0,19.014
1769106540,89562.0,89586.3,89559.1,89572.6,14.892
1769106600,89572.6,89655.0,89543.4,89648.9,75.568
1769106660,89648.9,89704.1,89648.9,89664.8,20.994
1769106720,89664.8,89683.3,89620.7,89683.3,17.382
1769106780,89683.3,89729.9,89673.3,89683.0,18.179
1769106840,89683.0,89693.9,89657.1,89671.9,9.146
1769106900,89671.9,89677.1,89560.4,89560.5,50.889
1769106960,89560.5,89650.5,89549.0,89621.4,21.444
1769107020,89621.4,89626.8,89542.4,89603.6,25.16
1769107080,89603.6,89661.5,89549.8,89615.5,83.507
1769107140,89615.5,89700.6,89591.2,89677.5,40.543
1769107200,89677.5,89718.1,89658.6,89681.5,67.623
1769107260,89681.5,89708.2,89656.5,89687.5,32.558
1769107320,89687.5,89709.4,89660.8,89701.5,44.149
1769107380,89701.5,89701.5,89640.0,89650.5,16.338
1769107440,89650.5,89650.5,89615.9,89619.8,10.965
1769107500,89619.8,89646.5,89560.0,89646.5,30.572
1769107560,89646.5,89678.3,89617.3,89617.3,35.556
1769107620,89617.3,89617.3,89529.5,89529.5,12.049
1769107680,89529.5,89543.9,89486.0,89529.9,53.865
1769107740,89529.9,89563.5,89524.1,89544.9,11.269
1769107800,89544.9,89547.9,89390.1,89419.7,26.758
1769107860,89419.7,89426.1,89338.2,89365.0,92.937
1769107920,89365.0,89417.1,89349.0,89388.2,34.784
1769107980,89388.2,89405.9,89305.1,89311.0,35.417
1769108040,89311.0,89374.2,89311.0,89369.9,17.768
1769108100,89369.9,89385.8,89336.0,89351.2,10.137
1769108160,89351.2,89351.2,89305.1,89307.8,15.643
1769108220,89307.8,89307.8,89253.0,89284.4,54.658
1769108280,89284.4,89297.3,89259.7,89265.1,30.338
1769108340,89265.1,89303.4,89265.1,89295.5,23.491
1769108400,89295.5,89322.5,89229.9,89230.0,43.577
1769108460,89230.0,89234.3,89102.8,89114.2,140.511
1769108520,89114.2,89166.8,89062.4,89166.8,55.041
1769108580,89166.8,89166.8,89088.5,89131.8,35.006
1769108640,89131.8,89217.3,89130.2,89167.4,38.268
1769108700,89167.4,89310.3,89167.4,89305.4,47.332
1769108760,89305.4,89316.3,89252.2,89253.0,30.281
1769108820,89253.0,89278.3,89205.1,89228.2,12.997
1769108880,89228.2,89286.4,89217.0,89269.7,37.378
1769108940,89269.7,89377.0,89251.0,89376.9,42.999
1769109000,89376.9,89428.1,89329.9,89372.9,27.23
1769109060,89372.9,89404.5,89363.8,89386.1,14.006
1769109120,89386.1,89398.6,89364.3,89370.8,16.784
1769109180,89370.8,89428.7,89361.4,89404.6,10.921
1769109240,89404.6,89404.7,89344.9,89357.8,10.149
1769109300,89357.8,89359.3,89304.3,89342.4,14.529
1769109360,89342.4,89350.0,89296.2,89342.4,6.708
1769109420,89342.4,89342.4,89275.8,89320.1,26.139
1769109480,89320.1,89343.9,89275.1,89275.1,9.121
1769109540,89275.1,89364.0,89258.2,89364.0,16.119
1769109600,89364.0,89414.3,89364.0,89367.2,19.572
1769109660,89367.2,89379.1,89322.5,89376.6,12.392
1769109720,89376.6,89379.4,89300.0,89303.1,22.64
1769109780,89303.1,89429.8,89302.3,89429.8,69.589
1769109840,89429.8,89537.6,89429.8,89500.6,35.868
1769109900,89500.6,89538.5,89500.0,89513.0,40.941
1769109960,89513.0,89538.8,89437.2,89465.6,16.37
1769110020,89465.6,89467.9,89412.3,89443.4,25.237
1769110080,89443.4,89469.9,89430.4,89447.8,15.084
1769110140,89447.8,89463.5,89447.5,89463.5,3.267
1769110200,89463.5,89481.9,89442.1,89460.1,13.608
1769110260,89460.1,89584.2,89455.5,89507.1,36.135
1769110320,89507.1,89584.7,89507.0,89571.3,11.977
1769110380,89571.3,89620.0,89553.2,89570.7,21.557
1769110440,89570.7,89629.3,89570.6,89626.8,21.802
1769110500,89626.8,89661.0,89612.4,89624.0,25.76
1769110560,89624.0,89662.9,89623.3,89633.2,16.279
1769110620,89633.2,89694.7,89624.3,89691.9,41.988
1769110680,89691.9,89821.9,89687.5,89791.3,300.28
1769110740,89791.3,89822.0,89775.7,89796.0,183.443
1769110800,89796.0,89820.8,89761.3,89801.2,110.9
1769110860,89801.2,89843.0,89788.4,89815.6,44.553
1769110920,89815.6,89815.6,89753.2,89774.9,48.486
1769110980,89774.9,89815.6,89740.8,89744.1,37.031
1769111040,89744.1,89803.7,89737.8,89791.3,19.66
1769111100,89791.3,89800.0,89775.0,89783.5,58.428
1769111160,89783.5,89883.9,89783.5,89828.8,79.378
1769111220,89828.8,89828.9,89690.3,89713.5,68.355
1769111280,89713.5,89713.6,89593.2,89600.4,158.711
1769111340,89600.4,89656.4,89600.0,89624.2,47.693
1769111400,89624.2,89694.1,89624.2,89675.2,17.682
1769111460,89675.2,89747.9,89675.2,89739.9,21.143
1769111520,89739.9,89820.0,89738.8,89768.9,346.555
1769111580,89768.9,89816.4,89756.2,89779.2,128.756
1769111640,89779.2,89850.0,89750.0,89834.2,321.027
1769111700,89834.2,89836.3,89811.0,89833.1,34.207
1769111760,89833.1,89833.2,89757.2,89757.2,29.761
1769111820,89757.2,89768.6,89739.1,89767.7,22.065
1769111880,89767.7,89769.4,89743.8,89767.7,41.512
1769111940,89767.7,89797.1,89730.9,89730.9,58.625
1769112000,89730.9,89732.5,89650.0,89680.7,90.848
1769112060,89680.7,89780.1,89680.6,89739.8,78.999
1769112120,89739.8,89782.7,89722.6,89757.5,10.106
1769112180,89757.5,89817.5,89749.8,89760.1,74.785
1769112240,89760.1,89773.7,89692.6,89758.5,64.075
1769112300,89758.5,89810.2,89758.5,89807.2,46.923
1769112360,89807.2,89825.4,89676.8,89681.1,25.421
1769112420,89681.1,89746.3,89650.0,89743.2,33.396
1769112480,89743.2,89766.5,89731.2,89759.8,28.769
1769112540,89759.8,89822.0,89757.3,89822.0,57.017
1769112600,89822.0,89828.7,89798.9,89799.0,27.266
1769112660,89799.0,89847.0,89799.0,89809.6,36.66
1769112720,89809.6,89881.9,89809.6,89866.7,32.006
1769112780,89866.7,89866.8,89788.3,89808.9,106.903
1769112840,89808.9,89900.0,89808.8,89886.0,70.515
1769112900,89886.0,89909.2,89848.7,89864.8,48.951
1769112960,89864.8,89906.3,89851.8,89906.3,16.925
1769113020,89906.3,89909.2,89835.1,89835.1,13.918
1769113080,89835.1,89844.2,89776.4,89816.9,20.515
1769113140,89816.9,89868.3,89816.9,89839.5,13.383
1769113200,89839.5,89886.5,89839.5,89885.2,10.809
1769113260,89885.2,89885.2,89773.6,89773.7,8.056
1769113320,89773.7,89773.7,89700.0,89720.0,47.928
1769113380,89720.0,89720.0,89665.0,89688.9,19.248
1769113440,89688.9,89703.4,89647.1,89647.1,34.105
1769113500,89647.1,89653.3,89606.6,89619.2,29.024
1769113560,89619.2,89640.1,89600.0,89609.8,12.555
1769113620,89609.8,89609.8,89520.6,89542.1,91.675
1769113680,89542.1,89558.2,89541.3,89558.2,17.199
1769113740,89558.2,89562.2,89528.0,89528.0,11.687
1769113800,89528.0,89528.0,89421.4,89472.0,56.888
1769113860,89472.0,89609.9,89472.0,89609.9,34.68
1769113920,89609.9,89678.8,89609.9,89637.3,45.476
1769113980,89637.3,89671.8,89594.1,89600.7,17.756
1769114040,89600.7,89627.4,89592.4,89608.0,11.587
1769114100,89608.0,89627.5,89582.6,89616.5,20.11
1769114160,89616.5,89642.6,89600.0,89600.0,6.923
1769114220,89600.0,89600.0,89440.0,89454.1,32.977
1769114280,89454.1,89524.6,89442.4,89511.1,30.722
1769114340,89511.1,89579.1,89511.1,89551.9,8.249
1769114400,89551.9,89583.8,89437.2,89437.2,36.727
1769114460,89437.2,89452.8,89427.5,89451.0,13.183
1769114520,89451.0,89453.4,89431.6,89441.0,30.429
1769114580,89441.0,89479.6,89425.1,89441.5,15.776
1769114640,89441.5,89481.4,89427.5,89468.9,6.807
1769114700,89468.9,89517.4,89468.9,89489.4,21.939
1769114760,89489.4,89502.7,89437.4,89455.8,36.025
1769114820,89455.8,89498.9,89443.5,89474.1,7.197
1769114880,89474.1,89483.9,89464.4,89464.4,5.446
1769114940,89464.4,89506.4,89464.4,89500.0,13.323
1769115000,89500.0,89514.6,89451.9,89452.0,6.127
1769115060,89452.0,89470.0,89430.5,89452.3,18.583
1769115120,89452.3,89460.9,89421.4,89449.9,15.909
1769115180,89449.9,89469.2,89437.7,89439.4,29.678
1769115240,89439.4,89445.1,89385.9,89426.0,131.35
1769115300,89426.0,89461.7,89399.9,89400.0,141.618
1769115360,89400.0,89420.0,89388.0,89416.5,72.391
1769115420,89416.5,89453.7,89415.2,89448.9,38.812
1769115480,89448.9,89448.9,89396.9,89425.2,28.675
1769115540,89425.2,89429.6,89346.2,89371.2,65.285
1769115600,89371.2,89557.3,89371.2,89557.1,42.861
1769115660,89557.1,89560.0,89498.7,89503.1,15.135
1769115720,89503.1,89525.4,89489.5,89508.4,12.837
1769115780,89508.4,89543.2,89432.4,89457.5,14.762
1769115840,89457.5,89457.5,89326.8,89341.7,31.93
1769115900,89341.7,89425.0,89341.7,89395.4,24.598
1769115960,89395.4,89416.0,89386.3,89388.9,22.946
1769116020,89388.9,89500.0,89388.9,89456.7,30.301
1769116080,89456.7,89515.4,89451.3,89503.1,14.802
1769116140,89503.1,89539.4,89503.1,89535.0,14.445
1769116200,89535.0,89601.3,89535.0,89565.4,45.304
1769116260,89565.4,89576.4,89543.9,89554.5,17.262
1769116320,89554.5,89554.5,89515.8,89517.6,15.698
1769116380,89517.6,89517.6,89504.2,89504.3,3.034
1769116440,89504.3,89504.3,89491.6,89504.3,10.083
1769116500,89504.3,89575.5,89504.3,89553.3,21.116
1769116560,89553.3,89553.3,89515.4,89520.4,19.425
1769116620,89520.4,89614.0,89520.4,89586.8,18.382
1769116680,89586.8,89586.9,89515.3,89542.9,24.819
1769116740,89542.9,89599.9,89542.9,89598.5,8.881
1769116800,89598.5,89608.0,89569.3,89569.4,13.042
1769116860,89569.4,89602.1,89569.4,89598.7,4.297
1769116920,89598.7,89634.9,89591.9,89605.4,16.296
1769116980,89605.4,89605.4,89583.6,89596.5,13.131
1769117040,89596.5,89610.9,89583.7,89584.3,6.413
1769117100,89584.3,89584.3,89575.2,89584.2,3.03
1769117160,89584.2,89584.3,89548.1,89548.2,17.28
1769117220,89548.2,89559.9,89548.1,89559.9,2.772
1769117280,89559.9,89590.0,89559.9,89567.8,10.047
1769117340,89567.8,89567.8,89526.7,89534.0,16.008
1769117400,89534.0,89572.9,89468.5,89480.1,20.018
1769117460,89480.1,89510.7,89471.1,89507.9,5.072
1769117520,89507.9,89508.0,89464.4,89502.9,7.569
1769117580,89502.9,89522.1,89482.3,89502.1,6.601
1769117640,89502.1,89516.4,89496.8,89499.9,4.951
1769117700,89499.9,89524.7,89492.5,89492.6,6.065
1769117760,89492.6,89492.7,89492.5,89492.5,2.263
1769117820,89492.5,89509.4,89492.5,89501.1,8.815
1769117880,89501.1,89513.4,89497.0,89513.3,5.939
1769117940,89513.3,89513.4,89463.8,89463.8,6.675
1769118000,89463.8,89486.9,89458.8,89480.6,15.987
1769118060,89480.6,89480.7,89426.7,89439.3,9.636
1769118120,89439.3,89483.4,89439.3,89465.5,7.593
1769118180,89465.5,89465.5,89409.0,89409.4,9.921
1769118240,89409.4,89409.5,89344.8,89344.9,22.649
1769118300,89344.9,89344.9,89226.0,89226.0,172.617
1769118360,89226.0,89285.7,89222.0,89279.9,40.515
1769118420,89279.9,89293.9,89256.4,89286.2,38.725
1769118480,89286.2,89350.0,89272.7,89349.9,30.394
1769118540,89349.9,89349.9,89302.8,89307.3,14.28
1769118600,89307.3,89348.1,89294.3,89294.3,23.292
1769118660,89294.3,89311.8,89274.0,89311.8,7.919
1769118720,89311.8,89343.0,89311.7,89331.1,13.842
1769118780,89331.1,89331.1,89312.0,89330.9,4.093
1769118840,89330.9,89338.2,89291.0,89338.2,46.608
1769118900,89338.2,89348.7,89321.2,89334.5,37.675
1769118960,89334.5,89349.6,89334.0,89338.5,8.586
1769119020,89338.5,89338.6,89268.5,89268.6,16.04
1769119080,89268.6,89275.7,89202.2,89233.3,36.749
1769119140,89233.3,89251.6,89206.2,89226.8,32.132
1769119200,89226.8,89237.6,89214.0,89221.6,9.442
1769119260,89221.6,89240.6,89201.5,89205.3,30.933
1769119320,89205.3,89210.5,89104.0,89161.9,148.78
1769119380,89161.9,89186.5,89159.4,89182.7,42.706
1769119440,89182.7,89212.9,89163.8,89211.9,46.327
1769119500,89211.9,89243.6,89176.0,89180.9,45.217
1769119560,89180.9,89235.3,89180.9,89235.3,19.658
1769119620,89235.3,89315.3,89235.2,89267.8,52.132
1769119680,89267.8,89271.8,89243.7,89253.4,10.533
1769119740,89253.4,89274.7,89253.3,89270.0,25.468
1769119800,89270.0,89280.1,89247.8,89272.9,15.339
1769119860,89272.9,89273.8,89261.2,89264.3,16.859
1769119920,89264.3,89306.5,89264.3,89306.5,7.362
1769119980,89306.5,89545.5,89306.5,89481.9,139.496
1769120040,89481.9,89488.1,89450.0,89450.1,18.513
1769120100,89450.1,89494.8,89450.0,89455.5,8.814
1769120160,89455.5,89455.6,89396.3,89401.8,26.353
1769120220,89401.8,89414.2,89334.1,89334.1,16.947
1769120280,89334.1,89361.5,89315.6,89323.6,18.21
1769120340,89323.6,89336.4,89318.1,89322.3,6.443
1769120400,89322.3,89355.1,89322.3,89341.7,11.449
1769120460,89341.7,89373.4,89341.6,89368.9,9.0
1769120520,89368.9,89380.2,89357.8,89363.7,11.341
1769120580,89363.7,89365.0,89363.6,89364.9,2.27
1769120640,89364.9,89365.0,89364.9,89365.0,1.537
1769120700,89365.0,89397.0,89334.8,89334.8,16.635
1769120760,89334.8,89432.6,89334.8,89394.7,11.916
1769120820,89394.7,89461.4,89392.9,89450.0,21.845
1769120880,89450.0,89450.1,89401.0,89413.5,12.96
1769120940,89413.5,89413.5,89370.1,89372.3,6.938
1769121000,89372.3,89386.8,89362.2,89386.0,6.057
1769121060,89386.0,89386.0,89262.6,89290.9,16.374
1769121120,89290.9,89293.8,89281.8,89293.7,4.017
1769121180,89293.7,89293.7,89248.2,89254.3,15.446
1769121240,89254.3,89254.4,89213.0,89213.0,12.365
1769121300,89213.0,89242.4,89204.6,89226.8,17.034
1769121360,89226.8,89265.3,89226.8,89252.9,8.402
1769121420,89252.9,89252.9,89206.4,89239.4,46.66
1769121480,89239.4,89245.8,89206.2,89206.2,9.088
1769121540,89206.2,89209.7,89196.7,89196.8,11.174
1769121600,89196.8,89225.3,89196.7,89223.7,10.611
1769121660,89223.7,89223.7,89128.3,89167.7,27.397
1769121720,89167.7,89238.4,89167.7,89216.0,15.623
1769121780,89216.0,89243.1,89215.5,89215.5,16.648
1769121840,89215.5,89249.0,89214.9,89224.2,10.935
1769121900,89224.2,89340.2,89224.2,89295.0,55.658
1769121960,89295.0,89298.1,89235.3,89298.1,10.895
1769122020,89298.1,89308.7,89231.1,89248.7,27.635
1769122080,89248.7,89324.5,89248.7,89324.5,7.673
1769122140,89324.5,89324.5,89262.6,89304.0,43.497
1769122200,89304.0,89312.4,89257.8,89298.8,30.556
1769122260,89298.8,89317.7,89298.8,89317.7,3.987
1769122320,89317.7,89321.4,89317.7,89320.9,5.427
1769122380,89320.9,89321.0,89314.7,89321.0,5.928
1769122440,89321.0,89341.8,89320.9,89332.9,4.331
1769122500,89332.9,89332.9,89318.4,89320.0,5.184
1769122560,89320.0,89341.6,89275.6,89275.6,7.763
1769122620,89275.6,89303.5,89262.1,89289.0,7.929
1769122680,89289.0,89314.8,89287.7,89314.7,3.488
1769122740,89314.7,89343.4,89302.4,89302.4,8.808
1769122800,89302.4,89346.1,89203.4,89203.4,50.28
1769122860,89203.4,89212.3,89133.2,89204.7,35.926
1769122920,89204.7,89204.7,89121.1,89137.2,39.334
1769122980,89137.2,89167.4,89130.7,89138.6,26.557
1769123040,89138.6,89168.9,89131.3,89139.4,17.431
1769123100,89139.4,89179.6,89130.5,89138.2,28.898
1769123160,89138.2,89159.4,89121.0,89142.1,27.774
1769123220,89142.1,89173.2,89140.2,89173.1,7.582
1769123280,89173.1,89225.0,89173.1,89217.7,16.239
1769123340,89217.7,89248.1,89217.6,89240.2,15.755
1769123400,89240.2,89240.2,89175.0,89180.3,30.513
1769123460,89180.3,89215.5,89180.3,89196.0,12.677
1769123520,89196.0,89251.6,89187.7,89220.1,22.143
1769123580,89220.1,89264.0,89220.1,89264.0,21.256
1769123640,89264.0,89267.9,89233.5,89261.1,7.695
1769123700,89261.1,89263.4,89259.4,89259.5,9.379
1769123760,89259.5,89297.3,89245.0,89297.2,8.531
1769123820,89297.2,89332.5,89297.2,89327.7,9.979
1769123880,89327.7,89368.4,89327.6,89332.1,20.412
1769123940,89332.1,89332.1,89289.8,89298.6,15.889
1769124000,89298.6,89357.8,89298.6,89352.6,11.531
1769124060,89352.6,89379.5,89352.5,89379.5,12.157
1769124120,89379.5,89389.7,89340.2,89346.4,12.664
1769124180,89346.4,89373.2,89346.4,89373.2,6.658
1769124240,89373.2,89398.8,89362.3,89398.7,13.668
1769124300,89398.7,89421.4,89381.6,89395.0,15.036
1769124360,89395.0,89480.2,89395.0,89453.9,28.032
1769124420,89453.9,89453.9,89404.5,89414.9,18.579
1769124480,89414.9,89416.8,89365.8,89388.5,8.732
1769124540,89388.5,89403.1,89388.5,89393.2,2.877
1769124600,89393.2,89399.5,89362.2,89362.3,6.526
1769124660,89362.3,89397.0,89362.3,89392.4,5.999
1769124720,89392.4,89392.5,89364.9,89381.6,4.41
1769124780,89381.6,89478.9,89381.5,89478.9,9.318
1769124840,89478.9,89569.6,89464.4,89530.0,219.874
1769124900,89530.0,89530.0,89484.4,89496.1,39.162
1769124960,89496.1,89496.9,89480.0,89490.8,11.787
1769125020,89490.8,89533.0,89490.8,89505.9,37.179
1769125080,89505.9,89505.9,89473.4,89486.9,13.621
1769125140,89486.9,89500.3,89465.5,89468.9,12.78
1769125200,89468.9,89481.3,89448.3,89451.1,11.285
1769125260,89451.1,89451.1,89425.9,89441.4,9.78
1769125320,89441.4,89457.9,89425.8,89451.3,7.326
1769125380,89451.3,89451.3,89444.9,89444.9,5.419
1769125440,89444.9,89473.1,89444.9,89459.1,5.777
1769125500,89459.1,89490.7,89455.6,89490.7,6.678
1769125560,89490.7,89504.9,89484.3,89484.3,4.013
1769125620,89484.3,89484.4,89463.6,89463.7,3.395
1769125680,89463.7,89483.6,89463.7,89483.6,2.696
1769125740,89483.6,89508.6,89483.6,89508.5,4.886
1769125800,89508.5,89508.6,89473.4,89482.4,14.359
1769125860,89482.4,89519.4,89462.0,89462.0,22.273
1769125920,89462.0,89494.2,89462.0,89488.7,4.145
1769125980,89488.7,89513.2,89488.7,89491.5,3.204
1769126040,89491.5,89491.5,89490.4,89490.5,2.737
1769126100,89490.5,89493.6,89460.0,89491.5,15.261
1769126160,89491.5,89512.2,89488.6,89512.2,1.999
1769126220,89512.2,89515.4,89493.2,89515.4,11.992
1769126280,89515.4,89517.7,89515.3,89517.7,2.678
1769126340,89517.7,89517.7,89491.5,89511.7,7.743
